Location; Date; Temperature;
Salamanca,29,2021-04-06
Salamanca,22,2013-03-29
Burgos,47,2021-09-26
Gerona,-8,2017-11-04
Granada,31,2019-09-13
Tarragona,-11,2019-07-21
Ciudad Real,28,2017-05-27
Murcia,-5,2020-09-15
Teruel,-4,2018-01-11
Gerona,19,2010-03-22
Granada,49,2019-01-18
Leon,19,2021-04-09
Cantabria,1,2020-07-19
Palencia,11,2020-05-13
Palencia,28,2016-08-04
Islas Baleares,46,2014-08-22
Toledo,28,2010-09-12
Zaragoza,-4,2017-09-15
Ciudad Real,45,2010-07-09
Cuenca,-1,2020-08-15
Toledo,-18,2011-06-19
Caceres,22,2019-11-26
Sevilla,-3,2018-01-30
Toledo,12,2015-07-23
Lerida,16,2019-03-07
Navarra,-8,2010-06-02
Teruel,48,2014-12-03
Lugo,5,2020-10-03
Albacete,14,2018-08-13
Albacete,30,2021-12-21
Guipuzcoa,32,2011-11-08
Albacete,28,2020-11-20
Malaga,12,2019-02-16
Cadiz,18,2012-12-15
Islas Baleares,-18,2017-06-29
Almeria,38,2016-02-07
Almeria,29,2021-04-07
Islas Baleares,36,2015-03-13
Sevilla,-6,2020-04-14
Valladolid,9,2019-10-09
Granada,36,2016-02-13
Las Palmas,41,2015-01-11
Navarra,42,2014-06-26
Malaga,48,2018-01-16
Burgos,21,2014-04-10
La Rioja,22,2019-04-20
Teruel,10,2017-05-09
Alava,0,2017-02-19
Lerida,6,2012-02-27
Huesca,-9,2015-08-26
Asturias,26,2015-05-02
Pontevedra,-9,2012-07-28
Toledo,-19,2018-02-13
Valladolid,15,2016-08-13
Castellon,1,2018-11-08
Orense,43,2016-01-09
Valencia,46,2015-07-06
Granada,32,2015-07-12
Palencia,-18,2013-03-21
Soria,-7,2021-01-16
Zamora,-19,2018-11-19
Almeria,45,2012-10-02
Toledo,12,2014-07-15
Islas Baleares,38,2013-06-02
Santa Cruz de Tenerife,-2,2016-08-31
Tarragona,27,2015-10-20
Tarragona,-13,2016-10-02
Pontevedra,46,2012-10-31
Vizcaya,40,2011-08-28
Teruel,-8,2017-07-07
Badajoz,40,2019-07-03
Segovia,31,2016-08-27
Guadalajara,17,2010-03-28
Islas Baleares,16,2019-08-30
Jaen,-10,2014-10-23
Lugo,-17,2018-06-13
Santa Cruz de Tenerife,26,2018-03-14
Valencia,7,2020-09-15
Lerida,10,2018-12-30
Segovia,11,2019-09-04
Malaga,5,2011-04-18
Alicante,8,2011-04-24
La Rioja,-17,2016-06-30
Lerida,48,2015-10-04
Sevilla,39,2017-11-22
Segovia,3,2013-10-03
Sevilla,48,2014-03-21
Palencia,-3,2016-01-27
Burgos,1,2017-03-19
Alava,-5,2012-10-21
Huesca,29,2021-05-18
Huelva,26,2021-12-01
Albacete,45,2018-12-22
Guipuzcoa,37,2014-03-21
Zaragoza,-12,2019-05-17
Huesca,-17,2012-12-23
Barcelona,-9,2014-12-01
Soria,35,2020-07-05
Vizcaya,46,2018-08-24
Santa Cruz de Tenerife,-7,2016-04-30
Murcia,-8,2010-11-01
Huesca,28,2019-12-10
Segovia,-9,2010-09-09
Guipuzcoa,-12,2015-04-16
Burgos,31,2010-11-23
Badajoz,11,2015-11-06
Castellon,2,2014-12-26
Albacete,-3,2015-07-09
Malaga,-2,2010-04-08
Cordoba,9,2011-10-20
Segovia,4,2020-02-03
Lugo,-20,2021-12-23
Cadiz,17,2017-08-20
Alicante,-4,2010-03-22
Cuenca,-8,2015-04-17
Zamora,38,2019-06-20
Islas Baleares,37,2013-01-22
La Rioja,39,2013-08-26
Lugo,34,2016-11-22
Granada,-5,2012-03-13
Guipuzcoa,-12,2012-06-03
La Coruna,21,2019-08-31
Asturias,-7,2017-12-09
Cordoba,-5,2017-02-27
Huelva,-1,2018-02-01
Leon,31,2015-02-01
Cuenca,26,2021-04-21
Cordoba,33,2015-06-07
La Rioja,40,2015-12-22
Ciudad Real,31,2017-01-25
Zamora,14,2019-12-01
La Rioja,35,2016-05-02
Granada,30,2012-06-03
Caceres,-18,2019-09-07
Zamora,24,2016-02-15
Cadiz,29,2013-06-08
Valencia,45,2019-05-23
Guipuzcoa,42,2012-02-25
Malaga,-11,2012-01-29
Almeria,47,2019-10-26
Burgos,30,2014-02-24
Cantabria,43,2010-07-28
Avila,24,2019-10-16
Jaen,-18,2021-10-09
Burgos,2,2013-07-18
La Coruna,13,2021-02-04
Barcelona,32,2014-03-08
Salamanca,2,2018-09-16
Guipuzcoa,11,2018-05-08
Malaga,29,2011-09-13
Huesca,-13,2010-01-16
Murcia,3,2010-12-31
Valladolid,-3,2020-07-02
Segovia,4,2017-10-09
Castellon,-19,2013-06-20
Barcelona,-17,2015-01-21
Sevilla,-16,2010-02-13
Granada,-4,2013-01-02
Avila,-11,2014-04-07
La Coruna,26,2018-07-16
Alicante,10,2020-02-19
Navarra,36,2018-08-01
Santa Cruz de Tenerife,13,2016-01-12
Albacete,8,2021-11-16
Malaga,49,2013-01-07
Murcia,3,2021-08-18
Salamanca,19,2021-02-20
Badajoz,4,2018-01-10
Badajoz,26,2019-11-10
Huesca,46,2012-12-12
Guadalajara,23,2020-12-02
Alicante,19,2017-11-13
Malaga,6,2021-04-08
Lugo,-5,2018-04-18
Palencia,42,2020-05-31
Navarra,13,2015-04-17
Valencia,-19,2019-10-24
Vizcaya,25,2019-02-10
Alava,19,2019-10-23
Cuenca,42,2010-08-12
Cordoba,-19,2021-10-02
Cordoba,36,2012-04-08
Valladolid,42,2020-04-23
Asturias,-12,2014-12-28
Barcelona,-13,2011-01-05
Lugo,33,2017-02-20
Castellon,-5,2020-06-08
Leon,43,2021-02-02
Toledo,-18,2018-06-03
Alicante,24,2012-01-08
Guadalajara,47,2013-07-09
Castellon,31,2015-02-11
Murcia,49,2015-07-26
Malaga,27,2019-11-11
Zaragoza,11,2018-02-09
Barcelona,27,2014-06-04
Islas Baleares,15,2015-09-01
Las Palmas,35,2013-10-22
Sevilla,37,2012-11-08
Asturias,-11,2020-05-24
Salamanca,-2,2020-09-01
Pontevedra,40,2012-05-22
Las Palmas,14,2012-04-05
Orense,-2,2010-12-23
Leon,28,2013-06-07
Guadalajara,37,2015-01-04
Barcelona,12,2014-11-17
Leon,5,2017-10-01
Toledo,-5,2020-08-02
Cantabria,15,2010-08-22
Guipuzcoa,-3,2013-07-29
Burgos,-4,2013-02-25
Leon,2,2013-05-07
Badajoz,14,2018-04-28
Pontevedra,9,2015-04-13
Tarragona,-10,2021-11-05
Las Palmas,44,2018-05-31
Sevilla,5,2020-01-25
Burgos,34,2016-11-14
Malaga,0,2016-11-26
Vizcaya,36,2014-05-13
Badajoz,35,2010-02-25
Guipuzcoa,9,2016-12-20
Caceres,33,2016-07-28
Valencia,42,2015-10-07
Teruel,43,2016-01-19
Cuenca,-13,2016-08-20
Badajoz,12,2020-09-03
Las Palmas,45,2011-10-02
Zamora,-16,2012-03-25
Murcia,26,2016-01-21
Palencia,-10,2014-02-18
Badajoz,32,2021-01-20
Guipuzcoa,-10,2012-05-18
Valladolid,33,2013-11-02
Salamanca,27,2015-07-30
Cantabria,-1,2014-06-24
Sevilla,1,2015-09-13
Barcelona,-11,2019-11-07
La Coruna,-14,2021-09-17
Toledo,25,2010-07-06
Vizcaya,-9,2017-09-23
Segovia,40,2013-07-15
Islas Baleares,-11,2016-01-02
Castellon,42,2013-07-21
Huesca,-8,2013-02-13
Teruel,46,2018-06-16
Tarragona,34,2017-04-19
Lugo,19,2015-07-18
Palencia,27,2018-08-22
Orense,-16,2010-12-25
Lerida,31,2021-02-17
Soria,0,2015-05-23
Avila,2,2012-02-18
Burgos,32,2010-07-26
Pontevedra,1,2019-12-19
Navarra,29,2016-03-17
Islas Baleares,35,2015-11-20
Guipuzcoa,-12,2013-04-27
Avila,65,2021-10-30
Granada,41,2021-03-29
Granada,19,2021-08-22
Pontevedra,46,2020-10-01
Navarra,8,2014-03-14
Santa Cruz de Tenerife,18,2017-06-13
Cordoba,2,2021-04-30
La Rioja,38,2018-01-08
Almeria,43,2017-09-09
Toledo,16,2012-11-03
Badajoz,6,2015-03-22
Toledo,43,2014-03-29
Alava,24,2017-06-25
Cuenca,8,2011-04-11
Tarragona,42,2015-03-31
Madrid,38,2014-07-05
Las Palmas,2,2013-02-23
Madrid,36,2019-10-15
Avila,30,2016-03-19
Almeria,-28,2018-08-24
Guipuzcoa,-3,2020-03-19
Jaen,37,2017-06-24
Zamora,34,2017-02-04
Murcia,-8,2021-04-17
Las Palmas,12,2013-10-12
Cordoba,25,2021-08-08
Ciudad Real,4,2017-12-30
Alava,0,2014-03-09
Zaragoza,46,2021-03-29
Sevilla,32,2019-01-06
Lugo,-10,2017-06-26
Lugo,48,2013-10-11
Teruel,5,2014-02-17
Soria,34,2017-09-06
Ciudad Real,14,2021-08-08
Santa Cruz de Tenerife,3,2012-01-12
Ciudad Real,39,2021-06-11
Castellon,42,2018-01-09
Albacete,-16,2015-04-02
Asturias,25,2019-09-29
Alava,23,2016-08-02
Granada,-9,2019-09-02
Burgos,49,2019-08-23
Cadiz,34,2017-11-28
Toledo,7,2018-08-03
Cadiz,2,2013-03-13
Zaragoza,8,2015-06-10
Castellon,30,2017-03-02
Madrid,38,2017-09-04
Santa Cruz de Tenerife,14,2020-06-08
Alava,34,2021-07-23
Zaragoza,-16,2011-10-26
Leon,-9,2016-02-25
Guipuzcoa,1,2017-05-22
Salamanca,48,2016-07-05
Cuenca,-51,2015-10-18
Sevilla,18,2011-02-20
Zamora,36,2013-05-02
Alicante,-16,2017-11-16
Ciudad Real,13,2018-09-19
Murcia,-5,2016-07-13
Zamora,6,2018-03-24
Cadiz,24,2013-09-01
La Rioja,27,2012-04-20
Malaga,31,2010-05-24
Cuenca,-89,2011-02-15
Murcia,0,2019-04-16
Alava,-3,2019-09-07
Huelva,-9,2012-03-29
Guipuzcoa,47,2019-04-24
Madrid,-19,2020-05-22
Leon,-3,2018-12-04
Castellon,40,2021-11-06
Zaragoza,48,2017-06-20
Santa Cruz de Tenerife,17,2015-01-05
Murcia,6,2017-10-19
Cadiz,35,2019-12-07
La Coruna,40,2010-01-27
Barcelona,49,2019-10-11
Almeria,23,2015-01-17
Cuenca,20,2012-09-19
Guipuzcoa,4,2018-02-07
Huesca,19,2012-07-27
Granada,10,2020-02-08
Salamanca,25,2011-01-22
Pontevedra,22,2013-07-30
Valladolid,-3,2021-08-09
Albacete,28,2016-09-29
Islas Baleares,12,2011-06-29
Santa Cruz de Tenerife,-6,2012-06-17
Madrid,24,2010-09-25
Huelva,19,2020-08-23
Cordoba,12,2011-04-14
Cadiz,21,2019-09-06
Murcia,-3,2019-01-31
Castellon,4,2012-12-18
Valladolid,8,2020-01-20
Badajoz,11,2015-07-12
Granada,-12,2014-09-16
Huelva,4,2015-05-11
Pontevedra,2,2016-06-29
Huelva,49,2021-10-26
Badajoz,2,2020-04-23
Palencia,49,2013-06-11
Leon,49,2015-05-04
Huelva,8,2014-09-30
Granada,2,2018-07-22
Teruel,9,2019-12-25
Alava,47,2020-06-04
Zaragoza,11,2014-11-20
Guipuzcoa,-17,2010-01-28
Sevilla,48,2017-10-20
Huelva,13,2014-06-20
Caceres,-11,2020-06-09
Alicante,36,2018-06-04
Tarragona,5,2015-01-25
Guadalajara,40,2013-03-06
Albacete,49,2012-03-07
Sevilla,-20,2010-12-29
La Rioja,30,2011-01-26
Toledo,-6,2011-10-02
Badajoz,48,2021-10-28
Caceres,19,2018-05-28
Sevilla,-2,2016-09-25
Avila,33,2011-05-30
Orense,17,2018-09-26
Gerona,7,2020-09-09
Castellon,-7,2017-09-21
Huelva,18,2011-02-19
Tarragona,9,2021-09-15
Salamanca,27,2010-01-05
Soria,-13,2012-01-01
Tarragona,10,2019-10-04
Islas Baleares,6,2010-10-25
Jaen,26,2021-12-22
Vizcaya,28,2013-08-15
Islas Baleares,10,2012-05-29
Leon,22,2011-10-15
Castellon,-6,2010-10-19
Huelva,21,2015-01-29
Barcelona,18,2014-08-22
Alava,-6,2013-02-09
Ciudad Real,-6,2021-05-08
Cadiz,42,2013-12-02
Lerida,35,2012-06-20
Granada,49,2017-09-25
Castellon,-15,2012-04-17
Asturias,2,2021-07-22
Huesca,-10,2018-10-10
Zaragoza,44,2018-01-07
Santa Cruz de Tenerife,1,2011-06-14
Cuenca,9,2018-11-17
Caceres,-1,2013-03-31
Cordoba,-20,2019-04-06
Tarragona,12,2018-03-01
Lerida,44,2013-05-17
Murcia,41,2015-07-20
Lerida,18,2020-05-07
La Rioja,-12,2018-03-04
Murcia,42,2018-05-06
Gerona,23,2017-09-11
Palencia,38,2019-07-14
Lugo,-15,2020-04-09
Ciudad Real,19,2021-04-15
Zamora,54,2017-10-16
Santa Cruz de Tenerife,-13,2016-08-03
Burgos,-6,2020-07-02
Valladolid,25,2016-03-15
Guipuzcoa,3,2018-01-27
Granada,30,2010-07-19
Teruel,47,2013-04-09
Caceres,-7,2012-09-07
Tarragona,27,2013-06-13
Albacete,22,2010-07-14
La Coruna,-15,2014-08-26
Cordoba,10,2012-12-02
Valencia,23,2012-03-09
Jaen,-12,2021-02-01
Alava,4,2016-03-03
Madrid,31,2018-05-11
Pontevedra,15,2016-11-30
Tarragona,40,2016-10-29
Cuenca,19,2020-10-31
Pontevedra,10,2014-09-12
Jaen,-20,2011-01-01
Castellon,30,2013-09-23
Las Palmas,3,2013-04-21
Avila,-10,2014-03-11
Barcelona,47,2019-06-02
Almeria,2,2010-09-24
Malaga,12,2017-10-04
Barcelona,63,2013-11-28
Cordoba,-9,2016-11-05
Cuenca,37,2018-09-21
Pontevedra,33,2017-09-19
Segovia,-19,2016-07-15
Lerida,23,2019-12-05
Huelva,47,2013-07-31
Teruel,37,2020-07-23
Ciudad Real,48,2011-10-26
Caceres,-7,2013-04-08
Asturias,2,2017-04-13
Gerona,37,2010-04-08
Badajoz,-14,2016-10-13
Cuenca,-16,2015-10-02
Cordoba,42,2011-01-01
Avila,16,2015-05-31
Murcia,35,2014-02-06
Castellon,34,2016-08-10
Huelva,-7,2012-01-26
Lerida,32,2017-05-22
Santa Cruz de Tenerife,-15,2019-10-05
Lerida,38,2013-02-28
Navarra,3,2017-11-29
Guipuzcoa,28,2010-11-15
Navarra,-10,2017-11-03
Almeria,42,2011-03-08
La Coruna,48,2012-03-19
Badajoz,1,2016-05-31
Burgos,33,2021-01-17
Almeria,-9,2017-08-10
Granada,-15,2010-07-05
Pontevedra,-18,2021-05-07
Segovia,18,2021-03-06
Cantabria,3,2011-04-19
Jaen,37,2012-05-25
Gerona,-2,2018-01-12
Barcelona,48,2020-04-16
Guipuzcoa,21,2011-05-12
Valencia,45,2012-10-13
La Coruna,-1,2021-08-26
Cadiz,5,2012-11-16
Castellon,36,2013-10-30
Alicante,42,2016-04-03
Sevilla,32,2012-05-15
Salamanca,-11,2011-05-06
Asturias,11,2021-02-05
Zaragoza,-19,2010-04-17
Asturias,28,2018-06-11
Segovia,-20,2015-10-30
Valladolid,19,2010-01-26
Vizcaya,11,2016-05-28
Lerida,49,2021-08-01
Malaga,23,2021-07-05
Cantabria,-11,2015-11-12
Pontevedra,9,2012-02-06
Ciudad Real,26,2012-07-06
Salamanca,21,2019-05-21
Avila,36,2014-10-08
Cuenca,-20,2019-12-10
Alicante,3,2016-04-08
Sevilla,-17,2012-10-20
Valladolid,-3,2017-10-02
Santa Cruz de Tenerife,7,2015-07-26
Albacete,19,2013-01-04
Las Palmas,37,2015-07-24
Badajoz,40,2012-07-25
Asturias,26,2021-09-18
Granada,-7,2019-11-04
Badajoz,24,2017-07-06
Soria,2,2015-11-25
Valencia,23,2017-08-25
Albacete,-15,2017-01-22
Las Palmas,37,2017-12-18
Almeria,48,2012-08-04
Soria,-7,2016-10-18
Soria,37,2017-11-24
Zamora,-8,2015-08-31
Orense,-9,2013-01-07
Madrid,24,2014-09-14
Almeria,-17,2015-11-17
Teruel,45,2020-07-05
Castellon,-18,2011-11-20
Toledo,39,2016-09-02
Albacete,24,2010-12-24
Toledo,11,2012-01-19
Albacete,14,2021-10-16
Zamora,-3,2012-09-28
Leon,30,2011-12-07
Teruel,11,2018-05-20
Caceres,5,2018-12-22
Cantabria,23,2012-10-04
Toledo,-13,2017-05-02
Toledo,2,2017-09-08
Guipuzcoa,-11,2011-08-29
Valencia,6,2019-02-16
Orense,18,2010-12-21
Burgos,-18,2011-07-29
Caceres,-11,2016-09-14
Malaga,37,2015-11-15
Leon,41,2016-03-26
La Rioja,-10,2016-06-22
Asturias,45,2016-02-08
Segovia,9,2010-12-24
Avila,-3,2010-12-26
Almeria,46,2018-06-14
Badajoz,-14,2014-10-31
Zamora,-16,2016-09-14
Avila,-8,2017-12-21
Lugo,13,2012-07-10
Badajoz,6,2021-07-12
Vizcaya,-8,2020-11-01
Vizcaya,-10,2015-03-27
Cadiz,41,2015-09-24
Valencia,8,2011-09-14
Leon,-13,2010-12-31
Segovia,48,2020-11-12
Guadalajara,-10,2013-07-26
Lerida,33,2010-07-03
Salamanca,11,2020-08-16
Pontevedra,44,2015-07-29
Segovia,37,2020-08-13
Tarragona,35,2011-01-20
Castellon,45,2019-11-30
Cordoba,-18,2016-02-06
Zaragoza,-14,2013-01-22
Badajoz,39,2021-06-30
Badajoz,21,2017-10-17
Malaga,34,2014-02-28
Lerida,42,2015-03-10
Pontevedra,28,2020-06-12
Asturias,21,2020-01-17
Malaga,-4,2020-08-03
Zaragoza,4,2012-10-16
Segovia,32,2016-11-03
Ciudad Real,-20,2015-06-16
Segovia,12,2015-07-24
Cordoba,20,2014-08-09
Ciudad Real,-3,2012-10-08
Murcia,47,2014-01-28
Guadalajara,45,2011-01-17
La Coruna,14,2017-05-08
Lugo,-8,2011-09-11
Vizcaya,43,2012-10-22
Tarragona,18,2012-11-01
Valencia,5,2015-11-25
Albacete,27,2021-12-08
Cordoba,23,2016-10-17
Zaragoza,13,2014-02-05
Guadalajara,26,2020-09-17
Alava,26,2011-03-11
Caceres,47,2012-08-19
Lugo,12,2016-08-23
Albacete,36,2018-09-19
Granada,-18,2012-12-05
La Coruna,45,2013-04-10
Asturias,-5,2014-03-09
Sevilla,15,2014-04-09
Lugo,4,2011-10-02
Gerona,54,2014-06-23
Leon,28,2014-12-22
Pontevedra,33,2015-04-05
Huesca,-2,2012-08-05
Soria,-6,2014-05-10
Huesca,9,2011-03-22
Las Palmas,4,2014-11-11
Valencia,49,2015-01-06
Caceres,6,2021-07-05
Zamora,-15,2017-07-23
Valencia,8,2014-11-04
Zaragoza,36,2015-08-20
La Rioja,-19,2011-06-23
Santa Cruz de Tenerife,-5,2017-04-15
Huesca,4,2019-03-27
Huesca,-3,2017-08-05
Almeria,-12,2011-11-09
Zamora,40,2011-02-15
Lerida,25,2013-06-02
Cantabria,34,2019-04-27
Valencia,23,2020-02-28
Leon,-16,2014-02-18
Islas Baleares,42,2012-09-15
Cantabria,8,2013-01-28
La Rioja,30,2010-12-13
Soria,43,2016-12-31
Alava,20,2019-12-06
Zamora,31,2014-12-25
Madrid,13,2016-03-20
Vizcaya,17,2010-08-18
Madrid,22,2021-06-28
Madrid,3,2012-05-22
Guipuzcoa,45,2019-05-06
Guipuzcoa,22,2013-02-10
Segovia,37,2021-12-28
Alicante,11,2014-11-24
Lugo,19,2012-03-01
Leon,23,2015-08-07
Lugo,31,2015-03-25
Cuenca,13,2020-07-16
Valladolid,32,2019-12-01
Vizcaya,20,2011-06-10
Valencia,49,2012-04-08
Santa Cruz de Tenerife,-5,2010-10-08
Segovia,11,2013-12-09
Orense,45,2019-07-16
Huelva,42,2011-03-10
Alicante,-2,2019-03-25
Zaragoza,26,2018-12-07
Navarra,29,2020-09-20
Tarragona,25,2012-04-19
Avila,43,2011-01-31
Zamora,-5,2018-09-19
Tarragona,44,2019-02-06
Zaragoza,19,2014-02-01
Asturias,47,2016-06-01
Guadalajara,30,2020-02-14
Gerona,33,2015-12-04
Guipuzcoa,44,2011-06-16
Castellon,-10,2020-12-24
Alava,30,2019-06-23
Barcelona,21,2013-02-01
Asturias,47,2012-04-14
Cantabria,-14,2017-01-05
Cordoba,21,2018-05-19
Avila,-13,2017-09-22
Orense,30,2018-11-05
La Rioja,9,2014-08-04
Murcia,29,2017-05-31
Granada,0,2016-06-26
Malaga,-16,2011-11-19
Guipuzcoa,-14,2011-05-01
Cordoba,9,2016-05-02
Gerona,32,2015-09-05
Huesca,31,2020-05-20
Jaen,32,2021-05-24
Valladolid,22,2015-10-24
Guipuzcoa,-8,2015-02-26
Islas Baleares,46,2010-05-06
Segovia,36,2016-10-13
Barcelona,43,2016-08-08
Pontevedra,32,2010-04-07
Cantabria,17,2016-05-03
Madrid,31,2020-11-20
Caceres,11,2013-02-16
Orense,26,2020-08-12
Cuenca,42,2013-04-15
Islas Baleares,35,2018-01-16
Cantabria,30,2013-12-15
Pontevedra,7,2017-01-22
Zaragoza,31,2015-10-10
Teruel,-11,2016-08-30
Salamanca,11,2018-07-06
Palencia,46,2012-01-19
Asturias,2,2013-09-22
Orense,24,2014-08-30
Asturias,25,2017-08-21
Guipuzcoa,-6,2010-03-30
Leon,34,2017-04-24
Ciudad Real,46,2015-06-29
Pontevedra,-15,2010-01-26
Gerona,2,2020-03-27
Guadalajara,47,2013-05-23
La Coruna,11,2021-09-17
Badajoz,45,2021-01-27
Guadalajara,13,2010-03-29
Vizcaya,-8,2020-01-05
Huesca,12,2013-10-13
Palencia,21,2018-10-15
Albacete,-15,2016-06-08
Alava,10,2021-10-20
Islas Baleares,37,2019-08-27
Guadalajara,16,2016-05-21
Asturias,0,2015-07-11
Madrid,29,2016-03-23
Asturias,6,2021-11-01
Vizcaya,16,2014-12-07
Cuenca,-12,2011-04-10
Lugo,39,2016-11-23
Alicante,24,2014-11-23
La Rioja,7,2012-03-14
Valladolid,43,2014-08-09
Castellon,34,2016-12-24
Burgos,21,2012-09-30
Islas Baleares,-11,2021-08-01
Burgos,-16,2011-08-04
Malaga,-15,2016-08-25
Caceres,-11,2021-08-15
Valladolid,19,2015-09-13
La Rioja,1,2013-10-29
Tarragona,24,2014-08-22
Zamora,-18,2021-03-12
Leon,17,2019-12-08
Teruel,46,2013-08-30
Las Palmas,-12,2012-01-03
Tarragona,-15,2018-07-08
Valladolid,30,2019-04-12
Gerona,20,2019-08-14
Vizcaya,41,2018-05-25
La Rioja,31,2021-11-08
Guipuzcoa,32,2019-02-18
Barcelona,-17,2013-04-27
Castellon,26,2018-07-06
Caceres,-5,2015-12-28
Cordoba,11,2015-08-05
Alava,37,2016-08-06
Huesca,-1,2016-07-19
Valladolid,48,2020-05-25
Navarra,23,2021-09-10
Lerida,35,2015-11-14
Islas Baleares,12,2013-06-15
Madrid,-12,2020-08-01
Vizcaya,45,2016-07-03
Granada,5,2021-07-16
Leon,12,2012-09-16
Granada,6,2013-09-30
Gerona,3,2011-05-12
Leon,24,2017-03-04
Lugo,16,2021-08-25
Las Palmas,43,2011-02-03
Ciudad Real,31,2011-11-14
Badajoz,-11,2011-01-16
Zaragoza,0,2014-12-26
La Rioja,25,2012-02-22
Albacete,47,2014-04-14
Murcia,34,2017-04-14
Gerona,32,2013-08-08
Cadiz,12,2017-10-13
Guipuzcoa,34,2015-10-22
Santa Cruz de Tenerife,1,2014-03-29
Alava,44,2010-02-26
Zaragoza,19,2014-05-26
Teruel,16,2017-12-13
Cordoba,-4,2021-10-29
Navarra,17,2015-02-10
Castellon,39,2016-05-03
Asturias,17,2019-03-09
Las Palmas,47,2012-02-24
Caceres,9,2015-08-21
Gerona,38,2017-04-02
Vizcaya,17,2013-03-17
La Rioja,-12,2013-10-21
Soria,30,2010-12-09
Zaragoza,32,2016-02-04
Teruel,44,2012-01-23
Almeria,23,2019-09-18
Tarragona,-13,2011-10-18
Teruel,26,2014-11-10
Toledo,0,2020-06-12
Las Palmas,4,2018-02-12
Pontevedra,5,2019-08-30
Barcelona,11,2018-11-14
La Rioja,27,2012-04-11
La Coruna,40,2016-03-15
Vizcaya,21,2021-10-15
La Coruna,18,2014-08-25
Valladolid,32,2020-12-31
Alicante,32,2013-11-01
Ciudad Real,16,2020-08-30
Caceres,43,2010-12-18
Zaragoza,30,2015-06-25
Badajoz,9,2017-12-18
Badajoz,47,2021-12-18
La Rioja,26,2012-11-18
Cuenca,-6,2015-11-15
Sevilla,25,2011-11-26
Islas Baleares,-86,2013-11-19
Sevilla,41,2012-03-25
La Coruna,42,2014-05-07
Huelva,38,2018-10-15
Huelva,1,2012-07-24
Cordoba,7,2019-06-07
Leon,9,2021-11-07
Guadalajara,-14,2019-06-10
Almeria,20,2013-11-30
Tarragona,40,2013-10-03
Lerida,38,2019-12-25
Jaen,11,2019-06-03
Almeria,-12,2018-02-27
Las Palmas,34,2015-04-18
Palencia,2,2019-01-14
Guadalajara,4,2011-07-31
Huelva,38,2016-01-15
Lugo,25,2012-12-24
Lugo,9,2013-05-18
Alicante,-19,2020-05-15
Guipuzcoa,22,2010-02-10
Valencia,35,2012-05-30
Islas Baleares,19,2014-03-10
Huelva,15,2018-05-23
Caceres,30,2019-01-03
Gerona,40,2011-10-20
La Coruna,30,2013-01-29
La Rioja,-12,2020-09-25
Tarragona,-8,2017-02-24
Gerona,13,2018-03-04
Huelva,30,2019-08-03
Avila,1,2010-11-16
Palencia,17,2010-06-26
Teruel,16,2012-01-21
Jaen,25,2010-10-16
Salamanca,41,2018-05-11
Cadiz,30,2010-05-02
Lerida,2,2013-11-14
Gerona,8,2016-12-19
Valencia,-1,2010-11-28
Orense,42,2018-07-22
Jaen,27,2014-05-16
Lugo,40,2016-07-21
Zaragoza,43,2019-10-29
Vizcaya,45,2013-07-17
Madrid,-11,2013-09-26
Islas Baleares,44,2021-06-27
Las Palmas,-11,2017-03-30
Vizcaya,1,2020-08-09
Navarra,33,2017-01-09
La Rioja,11,2019-06-28
Guadalajara,7,2011-04-07
Asturias,-4,2020-06-24
Murcia,32,2013-03-25
Soria,16,2021-02-18
Leon,25,2012-09-01
Vizcaya,27,2017-12-01
Malaga,21,2016-05-05
Toledo,37,2017-10-05
Zaragoza,-16,2010-06-04
Navarra,-6,2012-06-28
Valladolid,41,2011-12-10
La Rioja,34,2015-11-08
Toledo,36,2012-09-28
Caceres,48,2011-11-07
Gerona,41,2020-01-27
Valladolid,-4,2018-03-16
Alava,10,2016-03-03
Jaen,41,2019-12-07
Lugo,35,2013-11-15
Teruel,24,2020-09-11
Jaen,23,2018-10-07
Orense,47,2014-09-07
Toledo,-6,2016-01-19
Valencia,17,2017-12-25
Granada,23,2011-07-15
Lugo,43,2016-06-03
Barcelona,-8,2012-01-09
Malaga,25,2015-02-11
Ciudad Real,2,2015-07-16
Gerona,5,2015-12-11
La Rioja,10,2016-05-28
Cordoba,39,2019-05-30
Tarragona,36,2017-06-17
Leon,45,2012-06-24
Alicante,-9,2016-08-01
Alicante,13,2014-01-19
Cordoba,26,2010-09-26
Guadalajara,-17,2017-03-09
Asturias,34,2013-11-06
Toledo,-17,2018-08-17
Gerona,-5,2013-05-02
Soria,32,2016-02-15
Las Palmas,43,2012-01-21
Almeria,22,2015-08-23
La Rioja,36,2015-01-25
Castellon,12,2014-05-24
La Coruna,44,2010-06-12
La Coruna,45,2017-06-12
La Coruna,-16,2010-12-24
La Rioja,9,2010-03-13
Burgos,-6,2016-12-22
Alicante,7,2016-08-21
Tarragona,-4,2016-06-23
Alicante,42,2016-10-06
Teruel,13,2020-04-16
Segovia,34,2010-06-17
Cadiz,32,2021-12-10
Sevilla,34,2012-06-20
Huesca,-15,2020-06-12
Navarra,3,2014-09-27
Lerida,11,2019-03-09
La Coruna,30,2011-02-19
Guipuzcoa,-19,2018-12-06
Huesca,24,2010-05-03
La Rioja,34,2015-02-25
Orense,10,2016-07-18
Zaragoza,-4,2014-04-09
